COUNTY,LABEL,FULL_,FIPS,POP,Desc_,Metric,Value,Rate,Date,ObjectId
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,176,,04/27/2020,19876
GRAND,Grand,Grand County,49,15474,Colorado Case Counts by County,Cases,10,,05/28/2020,19877
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Number of Deaths by County,Deaths,2,,04/27/2020,19878
GRAND,Grand,Grand County,49,15474,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,7.2,05/28/2020,19879
GRAND,Grand,Grand County,49,15474,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,92.9,05/28/2020,19880
GRAND,Grand,Grand County,49,15474,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,657,,05/28/2020,19881
GRAND,Grand,Grand County,49,15474,"Total Testing Rate Per 100,000 People in Colorado by County","Rate Per 100,000",,4245.8,05/28/2020,19882
GRAND,Grand,Grand County,49,15474,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,77.6,05/29/2020,19883
Out Of State County,Out Of State County,Out Of State County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,05/16/2020,19884
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,6266,,05/10/2020,19885
Out Of State County,Out Of State County,Out Of State County,,,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,15,,05/16/2020,19886
Out Of State County,Out Of State County,Out Of State County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,05/17/2020,19887
Out Of State County,Out Of State County,Out Of State County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,05/17/2020,19888
Out Of State County,Out Of State County,Out Of State County,,,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,15,,05/17/2020,19889
Out Of State County,Out Of State County,Out Of State County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,05/18/2020,19890
Out Of State County,Out Of State County,Out Of State County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,05/18/2020,19891
Out Of State County,Out Of State County,Out Of State County,,,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,15,,05/18/2020,19892
Out Of State County,Out Of State County,Out Of State County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,05/19/2020,19893
Out Of State County,Out Of State County,Out Of State County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,05/19/2020,19894
Out Of State County,Out Of State County,Out Of State County,,,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,15,,05/19/2020,19895
Out Of State County,Out Of State County,Out Of State County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,05/20/2020,19896
Out Of State County,Out Of State County,Out Of State County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,05/20/2020,19897
Out Of State County,Out Of State County,Out Of State County,,,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,15,,05/20/2020,19898
Out Of State County,Out Of State County,Out Of State County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,05/21/2020,19899
Out Of State County,Out Of State County,Out Of State County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,05/21/2020,19900
Out Of State County,Out Of State County,Out Of State County,,,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,1870,,05/21/2020,19901
Out Of State County,Out Of State County,Out Of State County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,05/22/2020,19902
Out Of State County,Out Of State County,Out Of State County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,05/22/2020,19903
Out Of State County,Out Of State County,Out Of State County,,,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,1902,,05/22/2020,19904
Out Of State County,Out Of State County,Out Of State County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,05/23/2020,19905
Out Of State County,Out Of State County,Out Of State County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,05/23/2020,19906
Out Of State County,Out Of State County,Out Of State County,,,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,1962,,05/23/2020,19907
Out Of State County,Out Of State County,Out Of State County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,05/24/2020,19908
Out Of State County,Out Of State County,Out Of State County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,05/24/2020,19909
Out Of State County,Out Of State County,Out Of State County,,,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,1997,,05/24/2020,19910
International,International,International,,,Colorado Case Counts by County,Cases,13,,05/25/2020,19911
International,International,International,,,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,0,,05/25/2020,19912
International,International,International,,,Colorado Case Counts by County,Cases,13,,05/26/2020,19913
International,International,International,,,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,0,,05/26/2020,19914
International,International,International,,,Colorado Case Counts by County,Cases,13,,05/27/2020,19915
International,International,International,,,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,0,,05/27/2020,19916
International,International,International,,,Colorado Case Counts by County,Cases,14,,05/28/2020,19917
International,International,International,,,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,0,,05/28/2020,19918
International,International,International,,,Colorado Case Counts by County,Cases,14,,05/29/2020,19919
International,International,International,,,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,0,,05/29/2020,19920
International,International,International,,,Colorado Case Counts by County,Cases,14,,05/30/2020,19921
International,International,International,,,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,0,,05/30/2020,19922
International,International,International,,,Colorado Case Counts by County,Cases,14,,05/31/2020,19923
International,International,International,,,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,0,,05/31/2020,19924
International,International,International,,,Colorado Case Counts by County,Cases,14,,06/01/2020,19925
International,International,International,,,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,0,,06/01/2020,19926
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,153,,05/11/2020,19927
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,165,,04/28/2020,19928
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Number of Deaths by County,Deaths,1,,04/28/2020,19929
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,145,,04/29/2020,19930
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Number of Deaths by County,Deaths,1,,04/29/2020,19931
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,158,,04/30/2020,19932
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Number of Deaths by County,Deaths,1,,04/30/2020,19933
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,201,,05/01/2020,19934
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Number of Deaths by County,Deaths,2,,05/01/2020,19935
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,226,,05/02/2020,19936
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Number of Deaths by County,Deaths,2,,05/02/2020,19937
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,242,,05/03/2020,19938
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Number of Deaths by County,Deaths,2,,05/03/2020,19939
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,238,,05/04/2020,19940
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Number of Deaths by County,Deaths,2,,05/04/2020,19941
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,189,,05/05/2020,19942
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Number of Deaths by County,Deaths,3,,05/05/2020,19943
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,2.1,05/05/2020,19944
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,98,05/05/2020,19945
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,5261,,05/05/2020,19946
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,164,,05/06/2020,19947
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Number of Deaths by County,Deaths,3,,05/06/2020,19948
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,98,05/06/2020,19949
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,2,05/06/2020,19950
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,5976,,05/06/2020,19951
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,153,,05/07/2020,19952
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Number of Deaths by County,Deaths,3,,05/07/2020,19953
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,98,05/07/2020,19954
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,2,05/07/2020,19955
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,6157,,05/07/2020,19956
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,140,,05/08/2020,19957
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Number of Deaths by County,Deaths,3,,05/08/2020,19958
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,97.8,05/08/2020,19959
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,2.2,05/08/2020,19960
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,6426,,05/08/2020,19961
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Number of Deaths by County,Deaths,3,,05/11/2020,19962
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,97.9,05/11/2020,19963
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,2.1,05/11/2020,19964
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,6801,,05/11/2020,19965
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,101,,05/12/2020,19966
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Number of Deaths by County,Deaths,3,,05/12/2020,19967
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,98,05/12/2020,19968
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,2,05/12/2020,19969
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,7411,,05/12/2020,19970
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,85,,05/13/2020,19971
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Number of Deaths by County,Deaths,3,,05/13/2020,19972
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,97.9,05/13/2020,19973
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,2.1,05/13/2020,19974
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,7776,,05/13/2020,19975
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,71,,05/14/2020,19976
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Number of Deaths by County,Deaths,1,,05/14/2020,19977
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,97.7,05/14/2020,19978
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,2.3,05/14/2020,19979
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,7974,,05/14/2020,19980
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,61,,05/15/2020,19981
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Number of Deaths by County,Deaths,1,,05/15/2020,19982
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,97.5,05/15/2020,19983
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,2.5,05/15/2020,19984
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,8161,,05/15/2020,19985
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,77,,05/16/2020,19986
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Number of Deaths by County,Deaths,1,,05/16/2020,19987
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,97.4,05/16/2020,19988
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,2.6,05/16/2020,19989
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,7437,,05/16/2020,19990
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,83,,05/17/2020,19991
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Number of Deaths by County,Deaths,1,,05/17/2020,19992
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,97.3,05/17/2020,19993
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,2.7,05/17/2020,19994
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,7526,,05/17/2020,19995
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,78,,05/18/2020,19996
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Number of Deaths by County,Deaths,1,,05/18/2020,19997
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,97.3,05/18/2020,19998
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,2.7,05/18/2020,19999
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,7642,,05/18/2020,20000
International,International,International,,,Colorado Case Counts by County,Cases,14,,06/02/2020,20001
International,International,International,,,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,0,,06/02/2020,20002
International,International,International,,,Colorado Case Counts by County,Cases,14,,06/03/2020,20003
ARCHULETA,Archuleta,Archuleta County,7,13737,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,3,06/08/2020,20004
International,International,International,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,06/03/2020,20005
BACA,Baca,Baca County,9,3547,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,103,,06/08/2020,20006
RIO BLANCO,Rio Blanco,Rio Blanco County,103,6305,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,19.7,06/08/2020,20007
International,International,International,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,06/03/2020,20008
DELTA,Delta,Delta County,29,30936,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,245.7,06/08/2020,20009
BACA,Baca,Baca County,9,3547,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,96.1,06/08/2020,20010
RIO GRANDE,Rio Grande,Rio Grande County,105,11226,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,287,,06/08/2020,20011
DENVER,Denver,Denver County,31,717797,"Total Testing Rate Per 100,000 People in Colorado by County","Rate Per 100,000",,7858.2,06/08/2020,20012
International,International,International,,,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,11,,06/03/2020,20013
DENVER,Denver,Denver County,31,717797,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,855.1,06/08/2020,20014
LAS ANIMAS,Las Animas,Las Animas County,71,14491,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,240,,06/08/2020,20015
BACA,Baca,Baca County,9,3547,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,3.9,06/08/2020,20016
RIO GRANDE,Rio Grande,Rio Grande County,105,11226,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,96.2,06/08/2020,20017
DOLORES,Dolores,Dolores County,33,2053,"Total Testing Rate Per 100,000 People in Colorado by County","Rate Per 100,000",,1169,06/08/2020,20018
International,International,International,,,Colorado Case Counts by County,Cases,14,,06/04/2020,20019
DOUGLAS,Douglas,Douglas County,35,342842,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,220.8,06/08/2020,20020
LAS ANIMAS,Las Animas,Las Animas County,71,14491,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,94.2,06/08/2020,20021
BENT,Bent,Bent County,11,5819,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,291,,06/08/2020,20022
RIO GRANDE,Rio Grande,Rio Grande County,105,11226,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,3.8,06/08/2020,20023
DOUGLAS,Douglas,Douglas County,35,342842,"Total Testing Rate Per 100,000 People in Colorado by County","Rate Per 100,000",,4835.2,06/08/2020,20024
International,International,International,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,06/04/2020,20025
EAGLE,Eagle,Eagle County,37,54863,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,1111.9,06/08/2020,20026
LAS ANIMAS,Las Animas,Las Animas County,71,14491,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,5.8,06/08/2020,20027
BENT,Bent,Bent County,11,5819,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,98.6,06/08/2020,20028
ROUTT,Routt,Routt County,107,25683,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,2924,,06/08/2020,20029
EAGLE,Eagle,Eagle County,37,54863,"Total Testing Rate Per 100,000 People in Colorado by County","Rate Per 100,000",,16056.4,06/08/2020,20030
International,International,International,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,06/04/2020,20031
EL PASO,El Paso,El Paso County,41,714395,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,260.6,06/08/2020,20032
BENT,Bent,Bent County,11,5819,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,1.4,06/08/2020,20033
HUERFANO,Huerfano,Huerfano County,55,6854,Colorado Case Counts by County,Cases,3,,06/08/2020,20034
EL PASO,El Paso,El Paso County,41,714395,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,79.6,06/08/2020,20035
LINCOLN,Lincoln,Lincoln County,73,5584,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,146,,06/08/2020,20036
EL PASO,El Paso,El Paso County,41,714395,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,20.4,06/08/2020,20037
BOULDER,Boulder,Boulder County,13,325476,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,16101,,06/08/2020,20038
International,International,International,,,Colorado Case Counts by County,Cases,14,,06/08/2020,20039
ROUTT,Routt,Routt County,107,25683,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,84.4,06/08/2020,20040
EL PASO,El Paso,El Paso County,41,714395,"Total Testing Rate Per 100,000 People in Colorado by County","Rate Per 100,000",,4074.1,06/08/2020,20041
International,International,International,,,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,11,,06/04/2020,20042
ELBERT,Elbert,Elbert County,39,26218,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,213.6,06/08/2020,20043
ELBERT,Elbert,Elbert County,39,26218,"Total Testing Rate Per 100,000 People in Colorado by County","Rate Per 100,000",,3806.6,06/08/2020,20044
ROUTT,Routt,Routt County,107,25683,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,15.6,06/08/2020,20045
FREMONT,Fremont,Fremont County,43,47912,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,54.3,06/08/2020,20046
International,International,International,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,06/05/2020,20047
JACKSON,Jackson,Jackson County,57,1396,Colorado Case Counts by County,Cases,0,,06/08/2020,20048
ELBERT,Elbert,Elbert County,39,26218,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,998,,06/08/2020,20049
FREMONT,Fremont,Fremont County,43,47912,"Total Testing Rate Per 100,000 People in Colorado by County","Rate Per 100,000",,2617.3,06/08/2020,20050
BOULDER,Boulder,Boulder County,13,325476,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,69.1,06/08/2020,20051
LINCOLN,Lincoln,Lincoln County,73,5584,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,92.5,06/08/2020,20052
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,292,,06/08/2020,20053
GARFIELD,Garfield,Garfield County,45,59807,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,274.2,06/08/2020,20054
International,International,International,,,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,06/05/2020,20055
JEFFERSON,Jefferson,Jefferson County,59,579491,Colorado Case Counts by County,Cases,2384,,06/08/2020,20056
ELBERT,Elbert,Elbert County,39,26218,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,63.6,06/08/2020,20057
GARFIELD,Garfield,Garfield County,45,59807,"Total Testing Rate Per 100,000 People in Colorado by County","Rate Per 100,000",,4494.5,06/08/2020,20058
BOULDER,Boulder,Boulder County,13,325476,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,30.9,06/08/2020,20059
LINCOLN,Lincoln,Lincoln County,73,5584,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,7.5,06/08/2020,20060
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,97.3,06/08/2020,20061
KIOWA,Kiowa,Kiowa County,61,1373,Colorado Case Counts by County,Cases,0,,06/08/2020,20062
GILPIN,Gilpin,Gilpin County,47,6097,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,82,06/08/2020,20063
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,2.7,06/08/2020,20064
KIT CARSON,Kit Carson,Kit Carson County,63,7157,Colorado Case Counts by County,Cases,30,,06/08/2020,20065
International,International,International,,,Colorado Case Counts by County,Cases,14,,06/05/2020,20066
ELBERT,Elbert,Elbert County,39,26218,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,36.4,06/08/2020,20067
GILPIN,Gilpin,Gilpin County,47,6097,"Total Testing Rate Per 100,000 People in Colorado by County","Rate Per 100,000",,3132.7,06/08/2020,20068
BROOMFIELD,Broomfield,Broomfield County,14,69453,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,3045,,06/08/2020,20069
LOGAN,Logan,Logan County,75,21854,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,5150,,06/08/2020,20070
FREMONT,Fremont,Fremont County,43,47912,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,1254,,06/08/2020,20071
SAN JUAN,San Juan,San Juan County,111,762,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,25,,06/08/2020,20072
International,International,International,,,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,11,,06/05/2020,20073
LOGAN,Logan,Logan County,75,21854,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,91.1,06/08/2020,20074
BROOMFIELD,Broomfield,Broomfield County,14,69453,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,69,06/08/2020,20075
GRAND,Grand,Grand County,49,15474,"Total Testing Rate Per 100,000 People in Colorado by County","Rate Per 100,000",,5266.9,06/08/2020,20076
FREMONT,Fremont,Fremont County,43,47912,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,90.7,06/08/2020,20077
SAN JUAN,San Juan,San Juan County,111,762,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,36,06/08/2020,20078
International,International,International,,,Colorado Case Counts by County,Cases,14,,06/06/2020,20079
LA PLATA,La Plata,La Plata County,67,56403,Colorado Case Counts by County,Cases,82,,06/08/2020,20080
GRAND,Grand,Grand County,49,15474,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,96.9,06/08/2020,20081
LOGAN,Logan,Logan County,75,21854,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,8.9,06/08/2020,20082
BROOMFIELD,Broomfield,Broomfield County,14,69453,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,31,06/08/2020,20083
GUNNISON,Gunnison,Gunnison County,51,17173,"Total Testing Rate Per 100,000 People in Colorado by County","Rate Per 100,000",,5409.6,06/08/2020,20084
FREMONT,Fremont,Fremont County,43,47912,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,9.3,06/08/2020,20085
